City Name,Zone Name,Ward name,Ward No.,Waste Quantity(TPD),Collection Vehicle details-Type of Waste collection vehicle,Collection Vehicle details-Capacity(in cubic meters),Collection Vehicle details-Year of purchase,Collection Vehicle details-Nos of Vehicle,Collection Vehicle details-Frequency of trips(Daily, Biweekly, Fortnightly, Monthly)
Nagpur,Dharampeth Zone 2,MH-31 EN0780,12,NA,Tata Ace,0.84,2015,1,Daily
Nagpur,Dharampeth Zone 2,R78,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R79,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R80,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R81,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R82,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R83,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R84,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R85,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R86,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R87,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R88,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R89,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R90,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R91,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R92,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R93,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R94,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R95,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R96,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R97,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R98,12,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 EN0848,13,NA,Tata Ace,0.84,2008,1,Daily
Nagpur,Dharampeth Zone 2,GJ 06 YY 2757,13,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 EN0461,13,NA,Tata Ace,0.71,2015,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 DS-3748,13,NA,Tata Super,1.405,2016,1,Daily
Nagpur,Dharampeth Zone 2,R100,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R101,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R102,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R103,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R104,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R105,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R106,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R107,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R108,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R109,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R110,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R111,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R112,13,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 CQ-3283,14,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 DS-4058,14,NA,Tata Super,1.405,2016,1,Daily
Nagpur,Dharampeth Zone 2,R113,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R114,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R115,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R116,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R117,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R118,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R119,14,NA,Rickshaw,0.2,NA,1,Daily
